sale_id,product_id,customer_id,location_id,order_date_timestamp,quantity,unit_price,total_amount,discount_applied,payment_method,delivery_status,order_date
SALE01436,B0B9LDCX89,CUST0317,LOC014,2024-03-27,3,129.0,387.0,0,NetBanking,Delivered,2024-03-27
SALE01437,B07FJNNZCJ,CUST0034,LOC004,2024-03-27,5,8699.0,34796.0,20,NetBanking,Delivered,2024-03-27
SALE01438,B0BHNHMR3H,CUST0267,LOC008,2024-03-27,2,499.0,848.3,15,COD,Delivered,2024-03-27
SALE01439,B08JKPVDKL,CUST0170,LOC004,2024-03-28,3,279.0,669.6,20,NetBanking,Delivered,2024-03-28
SALE01440,B07RD611Z8,CUST0181,LOC002,2024-03-28,2,1799.0,3598.0,0,UPI,Delivered,2024-03-28
SALE01441,B08CS3BT4L,CUST0344,LOC020,2024-03-28,4,9999.0,35996.4,10,Card,Delivered,2024-03-28
SALE01442,B0718ZN31Q,CUST0276,LOC013,2024-03-29,1,598.0,598.0,0,Card,Delivered,2024-03-29
SALE01443,B09YLWT89W,CUST0256,LOC011,2024-03-29,5,9199.0,41395.5,10,COD,Delivered,2024-03-29
SALE01444,B09VGS66FV,CUST0051,LOC006,2024-03-29,4,1349.0,5396.0,0,NetBanking,Delivered,2024-03-29
SALE01445,B09FFK1PQG,CUST0425,LOC008,2024-03-30,5,873.0,3928.5,10,Card,Delivered,2024-03-30
SALE01446,B07TC9F7PN,CUST0308,LOC015,2024-03-30,4,8699.0,34796.0,0,UPI,Delivered,2024-03-30
SALE01447,B08HVL8QN3,CUST0193,LOC002,2024-03-30,1,1149.0,1149.0,0,COD,Delivered,2024-03-30
SALE01448,B08XMG618K,CUST0150,LOC019,2024-03-30,2,225.0,450.0,0,COD,Delivered,2024-03-30
SALE01449,B06XDKWLJH,CUST0258,LOC016,2024-03-31,1,4449.0,3559.2,20,Card,Returned,2024-03-31
SALE01450,B08VS3YLRK,CUST0473,LOC013,2024-03-31,4,529.0,1798.6,15,NetBanking,Delivered,2024-03-31
SALE01451,B08PV1X771,CUST0077,LOC002,2024-03-31,3,15490.0,39499.5,15,COD,Delivered,2024-03-31
SALE01452,B0BDZWMGZ1,CUST0042,LOC020,2024-04-01,4,1199.0,4316.4,10,UPI,Delivered,2024-04-01
SALE01453,B0116MIKKC,CUST0087,LOC008,2024-04-01,2,99.0,158.4,20,UPI,Delivered,2024-04-01
SALE01454,B00EYW1U68,CUST0173,LOC014,2024-04-01,3,1599.0,3837.6,20,UPI,Delivered,2024-04-01
SALE01455,B0752LL57V,CUST0119,LOC011,2024-04-02,5,440.0,1870.0,15,COD,Delivered,2024-04-02
SALE01456,B00935MD1C,CUST0042,LOC009,2024-04-02,5,2719.0,11555.75,15,COD,Delivered,2024-04-02
SALE01457,B082LSVT4B,CUST0289,LOC004,2024-04-02,3,249.0,709.65,5,Card,Delivered,2024-04-02
SALE01458,B0711PVX6Z,CUST0070,LOC015,2024-04-03,3,179.0,537.0,0,COD,Delivered,2024-04-03
SALE01459,B09LRZYBH1,CUST0419,LOC015,2024-04-03,5,2299.0,9770.75,15,NetBanking,Delivered,2024-04-03
SALE01460,B07KSMBL2H,CUST0453,LOC018,2024-04-03,3,219.0,657.0,0,NetBanking,Delivered,2024-04-03
SALE01461,B07JQKQ91F,CUST0309,LOC015,2024-04-04,3,499.0,1272.45,15,Card,Returned,2024-04-04
SALE01462,B09NHVCHS9,CUST0268,LOC013,2024-04-04,2,59.0,118.0,0,UPI,Delivered,2024-04-04
SALE01463,B08K36NZSV,CUST0482,LOC014,2024-04-04,2,499.0,948.1,5,COD,Delivered,2024-04-04
SALE01464,B00935MGHS,CUST0141,LOC005,2024-04-05,1,1199.0,959.2,20,UPI,Delivered,2024-04-05
SALE01465,B09GFWJDY1,CUST0357,LOC005,2024-04-05,1,499.0,424.15,15,Card,Delivered,2024-04-05
SALE01466,B08CNLYKW5,CUST0123,LOC008,2024-04-05,4,1699.0,5776.6,15,Card,Delivered,2024-04-05
SALE01467,B08CNLYKW5,CUST0237,LOC012,2024-04-05,4,1699.0,6456.2,5,COD,Returned,2024-04-05
SALE01468,B08R69VDHT,CUST0268,LOC011,2024-04-06,3,115.0,327.75,5,UPI,Delivered,2024-04-06
SALE01469,B07PLHTTB4,CUST0444,LOC006,2024-04-06,5,100.0,400.0,20,Card,Delivered,2024-04-06
SALE01470,B08HLC7Z3G,CUST0096,LOC003,2024-04-06,4,1182.0,3782.4,20,UPI,Delivered,2024-04-06
SALE01471,B086394NY5,CUST0287,LOC002,2024-04-07,3,1399.0,3357.6,20,COD,Delivered,2024-04-07
SALE01472,B009VCGPSY,CUST0305,LOC009,2024-04-07,2,269.0,457.3,15,UPI,Returned,2024-04-07
SALE01473,B07YZG8PPY,CUST0024,LOC018,2024-04-07,2,1249.0,2248.2,10,UPI,Delivered,2024-04-07
SALE01474,B07QDSN9V6,CUST0161,LOC007,2024-04-08,4,699.0,2376.6,15,Card,Delivered,2024-04-08
SALE01475,B0B21C4BMX,CUST0112,LOC005,2024-04-08,2,228.0,387.6,15,COD,Delivered,2024-04-08
SALE01476,B08XNL93PL,CUST0492,LOC018,2024-04-08,2,1399.0,2658.1,5,COD,Delivered,2024-04-08
SALE01477,B00RGLI0ZS,CUST0142,LOC016,2024-04-09,3,449.0,1347.0,0,NetBanking,Delivered,2024-04-09
SALE01478,B08L879JSN,CUST0208,LOC014,2024-04-09,1,6299.0,5354.15,15,Card,Delivered,2024-04-09
SALE01479,B09CMP1SC8,CUST0309,LOC013,2024-04-09,5,199.0,845.75,15,Card,Delivered,2024-04-09
SALE01480,B0B97D658R,CUST0364,LOC013,2024-04-10,3,499.0,1272.45,15,UPI,Delivered,2024-04-10
SALE01481,B092R48XXB,CUST0002,LOC001,2024-04-10,1,18999.0,15199.2,20,Card,Delivered,2024-04-10
SALE01482,B08TM71L54,CUST0211,LOC013,2024-04-10,5,3190.0,12760.0,20,Card,Delivered,2024-04-10
SALE01483,B094YFFSMY,CUST0229,LOC010,2024-04-10,4,399.0,1356.6,15,UPI,Delivered,2024-04-10
SALE01484,B07J2BQZD6,CUST0177,LOC010,2024-04-11,4,199.0,756.2,5,Card,Delivered,2024-04-11
SALE01485,B08YD264ZS,CUST0174,LOC013,2024-04-11,3,999.0,2397.6,20,Card,Delivered,2024-04-11
SALE01486,B08RZ12GKR,CUST0112,LOC010,2024-04-11,5,215.0,967.5,10,Card,Delivered,2024-04-11
SALE01487,B0B2C5MJN6,CUST0396,LOC008,2024-04-12,5,32990.0,148455.0,10,UPI,Delivered,2024-04-12
SALE01488,B084N18QZY,CUST0003,LOC011,2024-04-12,2,599.0,958.4,20,Card,Delivered,2024-04-12
SALE01489,B0BFWGBX61,CUST0200,LOC018,2024-04-12,3,199.0,567.15,5,UPI,Delivered,2024-04-12
SALE01490,B08G43CCLC,CUST0133,LOC009,2024-04-13,4,218.0,828.4,5,COD,Pending,2024-04-13
SALE01491,B08MTCKDYN,CUST0349,LOC008,2024-04-13,4,119.0,380.8,20,NetBanking,Delivered,2024-04-13
SALE01492,B09YLYB9PB,CUST0241,LOC019,2024-04-13,5,149.0,596.0,20,Card,Delivered,2024-04-13
SALE01493,B09ZDVL7L8,CUST0274,LOC003,2024-04-14,1,2199.0,1869.15,15,COD,Delivered,2024-04-14
SALE01494,B0B2931FCV,CUST0269,LOC001,2024-04-14,4,999.0,3796.2,5,Card,Delivered,2024-04-14
SALE01495,B0BMTZ4T1D,CUST0039,LOC005,2024-04-14,1,784.0,784.0,0,NetBanking,Delivered,2024-04-14
SALE01496,B09F6VHQXB,CUST0422,LOC008,2024-04-15,2,7390.0,11824.0,20,Card,Delivered,2024-04-15
SALE01497,B091JF2TFD,CUST0389,LOC006,2024-04-15,3,499.0,1497.0,0,UPI,Delivered,2024-04-15
SALE01498,B0B65P827P,CUST0416,LOC008,2024-04-15,5,128.31,545.32,15,UPI,Delivered,2024-04-15
SALE01499,B09GFM8CGS,CUST0271,LOC014,2024-04-16,2,6499.0,12348.1,5,COD,Delivered,2024-04-16
SALE01500,B0B9XLX8VR,CUST0460,LOC005,2024-04-16,5,37999.0,189995.0,0,UPI,Delivered,2024-04-16
SALE01501,B099Z83VRC,CUST0402,LOC004,2024-04-16,4,1052.0,3576.8,15,NetBanking,Delivered,2024-04-16
SALE01502,B009P2L7CO,CUST0376,LOC003,2024-04-16,3,1099.0,3297.0,0,NetBanking,Delivered,2024-04-16
SALE01503,B09P1MFKG1,CUST0157,LOC014,2024-04-17,5,998.0,4241.5,15,COD,Delivered,2024-04-17
SALE01504,B0B53NXFFR,CUST0126,LOC010,2024-04-17,5,1399.0,5596.0,20,UPI,Delivered,2024-04-17
SALE01505,B00LUGTJGO,CUST0335,LOC013,2024-04-17,1,1399.0,1119.2,20,Card,Delivered,2024-04-17
SALE01506,B08VF8V79P,CUST0034,LOC006,2024-04-18,5,1075.0,5375.0,0,Card,Delivered,2024-04-18
SALE01507,B07MDRGHWQ,CUST0013,LOC010,2024-04-18,4,5699.0,18236.8,20,UPI,Delivered,2024-04-18
SALE01508,B078W65FJ7,CUST0311,LOC012,2024-04-18,3,849.0,2292.3,10,Card,Returned,2024-04-18
SALE01509,B0BDS8MY8J,CUST0207,LOC019,2024-04-19,5,199.0,995.0,0,Card,Delivered,2024-04-19
SALE01510,B08XNL93PL,CUST0245,LOC010,2024-04-19,4,1399.0,5596.0,0,NetBanking,Returned,2024-04-19
SALE01511,B08V9C4B1J,CUST0309,LOC013,2024-04-19,2,349.0,698.0,0,COD,Delivered,2024-04-19
SALE01512,B01HGCLUH6,CUST0213,LOC011,2024-04-20,4,1149.0,4136.4,10,UPI,Returned,2024-04-20
SALE01513,B0841KQR1Z,CUST0433,LOC012,2024-04-20,5,299.0,1420.25,5,Card,Delivered,2024-04-20
SALE01514,B097RN7BBK,CUST0482,LOC019,2024-04-20,2,479.0,958.0,0,COD,Delivered,2024-04-20
SALE01515,B07L1N3TJX,CUST0440,LOC002,2024-04-21,1,1699.0,1359.2,20,NetBanking,Delivered,2024-04-21
SALE01516,B008LN8KDM,CUST0463,LOC002,2024-04-21,3,1849.0,4714.95,15,COD,Returned,2024-04-21
SALE01517,B086PXQ2R4,CUST0121,LOC002,2024-04-21,2,165.0,264.0,20,NetBanking,Delivered,2024-04-21
SALE01518,B00KIE28X0,CUST0185,LOC007,2024-04-22,1,310.0,279.0,10,COD,Pending,2024-04-22
SALE01519,B00J5DYCCA,CUST0270,LOC008,2024-04-22,4,1399.0,5036.4,10,COD,Returned,2024-04-22
SALE01520,B07966M8XH,CUST0365,LOC015,2024-04-22,3,1599.0,4557.15,5,Card,Delivered,2024-04-22
SALE01521,B09DDCQFMT,CUST0350,LOC018,2024-04-22,4,1299.0,4416.6,15,NetBanking,Delivered,2024-04-22
SALE01522,B08CTQP51L,CUST0097,LOC017,2024-04-23,5,379.0,1705.5,10,UPI,Delivered,2024-04-23
SALE01523,B09CMM3VGK,CUST0022,LOC004,2024-04-23,2,179.0,286.4,20,COD,Delivered,2024-04-23
SALE01524,B00HVXS7WC,CUST0190,LOC015,2024-04-23,5,1999.0,9495.25,5,COD,Delivered,2024-04-23
SALE01525,B08T8KWNQ9,CUST0491,LOC003,2024-04-24,5,1449.0,6882.75,5,UPI,Delivered,2024-04-24
SALE01526,B095JQVC7N,CUST0394,LOC012,2024-04-24,1,42999.0,34399.2,20,Card,Delivered,2024-04-24
SALE01527,B09BCNQ9R2,CUST0349,LOC004,2024-04-24,5,139.0,556.0,20,UPI,Delivered,2024-04-24
SALE01528,B0148NPH9I,CUST0379,LOC020,2024-04-25,3,2640.0,7920.0,0,NetBanking,Delivered,2024-04-25
SALE01529,B0BL11S5QK,CUST0378,LOC012,2024-04-25,5,1601.0,6404.0,20,UPI,Delivered,2024-04-25
SALE01530,B08WKCTFF3,CUST0409,LOC006,2024-04-25,2,899.0,1618.2,10,Card,Delivered,2024-04-25
SALE01531,B0BMM7R92G,CUST0055,LOC009,2024-04-26,3,249.0,709.65,5,NetBanking,Delivered,2024-04-26
SALE01532,B075K76YW1,CUST0438,LOC010,2024-04-26,1,979.0,881.1,10,Card,Delivered,2024-04-26
SALE01533,B07N8RQ6W7,CUST0133,LOC018,2024-04-26,4,134.0,482.4,10,Card,Delivered,2024-04-26
SALE01534,B07YQ5SN4H,CUST0470,LOC003,2024-04-27,5,299.0,1345.5,10,UPI,Delivered,2024-04-27
SALE01535,B07SBGFDX9,CUST0283,LOC002,2024-04-27,5,120.0,600.0,0,UPI,Delivered,2024-04-27
SALE01536,B07H3N8RJH,CUST0421,LOC014,2024-04-27,4,3799.0,12156.8,20,Card,Delivered,2024-04-27
SALE01537,B0832W3B7Q,CUST0312,LOC009,2024-04-27,4,1799.0,5756.8,20,NetBanking,Delivered,2024-04-27
SALE01538,B07DC4RZPY,CUST0239,LOC004,2024-04-28,4,709.0,2836.0,0,UPI,Delivered,2024-04-28
SALE01539,B07GNC2592,CUST0083,LOC015,2024-04-28,3,599.0,1437.6,20,COD,Delivered,2024-04-28
SALE01540,B081FG1QYX,CUST0093,LOC007,2024-04-28,2,339.0,678.0,0,Card,Delivered,2024-04-28
SALE01541,B08MV82R99,CUST0045,LOC001,2024-04-29,3,653.0,1763.1,10,UPI,Returned,2024-04-29
SALE01542,B08FY4FG5X,CUST0133,LOC017,2024-04-29,3,649.0,1557.6,20,COD,Delivered,2024-04-29
SALE01543,B00NH11KIK,CUST0440,LOC011,2024-04-29,2,209.0,418.0,0,COD,Returned,2024-04-29
SALE01544,B0B86CDHL1,CUST0475,LOC010,2024-04-30,1,349.0,331.55,5,UPI,Delivered,2024-04-30
SALE01545,B098LCVYPW,CUST0274,LOC018,2024-04-30,5,349.0,1570.5,10,Card,Pending,2024-04-30
SALE01546,B07QCWY5XV,CUST0293,LOC020,2024-04-30,2,599.0,1138.1,5,Card,Delivered,2024-04-30
SALE01547,B01JOFKL0A,CUST0269,LOC018,2024-05-01,2,5299.0,9008.3,15,Card,Delivered,2024-05-01
SALE01548,B06XR9PR5X,CUST0031,LOC011,2024-05-01,4,209.0,836.0,0,UPI,Delivered,2024-05-01
SALE01549,B091JF2TFD,CUST0108,LOC015,2024-05-01,4,499.0,1596.8,20,NetBanking,Delivered,2024-05-01
SALE01550,B01GGKYKQM,CUST0209,LOC016,2024-05-02,2,219.0,394.2,10,Card,Delivered,2024-05-02
SALE01551,B00ZYLMQH0,CUST0220,LOC014,2024-05-02,3,549.0,1399.95,15,UPI,Delivered,2024-05-02
SALE01552,B0B466C3G4,CUST0489,LOC010,2024-05-02,4,8990.0,30566.0,15,COD,Delivered,2024-05-02
SALE01553,B00P93X2H6,CUST0325,LOC014,2024-05-03,5,67.0,268.0,20,Card,Delivered,2024-05-03
SALE01554,B09PLFJ7ZW,CUST0098,LOC016,2024-05-03,3,1999.0,4797.6,20,COD,Returned,2024-05-03
SALE01555,B07MKFNHKG,CUST0041,LOC004,2024-05-03,5,6999.0,31495.5,10,Card,Delivered,2024-05-03
SALE01556,B07CWDX49D,CUST0131,LOC009,2024-05-03,1,649.0,649.0,0,COD,Delivered,2024-05-03
SALE01557,B09ZPL5VYM,CUST0339,LOC008,2024-05-04,3,199.0,507.45,15,Card,Delivered,2024-05-04
SALE01558,B0BFBNXS94,CUST0378,LOC020,2024-05-04,5,669.0,2843.25,15,COD,Delivered,2024-05-04
SALE01559,B07J2NGB69,CUST0108,LOC012,2024-05-04,2,629.0,1258.0,0,UPI,Delivered,2024-05-04
SALE01560,B07RX42D3D,CUST0444,LOC014,2024-05-05,2,260.0,468.0,10,COD,Pending,2024-05-05
SALE01561,B07W9KYT62,CUST0133,LOC002,2024-05-05,3,2499.0,7497.0,0,NetBanking,Delivered,2024-05-05
SALE01562,B08CHZ3ZQ7,CUST0152,LOC017,2024-05-05,4,599.0,2276.2,5,Card,Delivered,2024-05-05
SALE01563,B08W56G1K9,CUST0278,LOC009,2024-05-06,2,99.0,178.2,10,COD,Delivered,2024-05-06
SALE01564,B0B4SJKRDF,CUST0288,LOC013,2024-05-06,3,239.0,645.3,10,COD,Delivered,2024-05-06
SALE01565,B09YV42QHZ,CUST0441,LOC013,2024-05-06,5,1499.0,7120.25,5,Card,Delivered,2024-05-06
SALE01566,B08NW8GHCJ,CUST0063,LOC012,2024-05-07,2,389.0,622.4,20,NetBanking,Returned,2024-05-07
SALE01567,B09BW2GP18,CUST0017,LOC020,2024-05-07,1,129.0,122.55,5,NetBanking,Delivered,2024-05-07
SALE01568,B08RZ5K9YH,CUST0022,LOC012,2024-05-07,4,999.0,3396.6,15,COD,Delivered,2024-05-07
SALE01569,B0BM9H2NY9,CUST0489,LOC006,2024-05-08,3,699.0,2097.0,0,COD,Delivered,2024-05-08
SALE01570,B085CZ3SR1,CUST0183,LOC008,2024-05-08,4,499.0,1596.8,20,UPI,Delivered,2024-05-08
SALE01571,B00W56GLOQ,CUST0456,LOC010,2024-05-08,4,2699.0,9716.4,10,Card,Delivered,2024-05-08
SALE01572,B002PD61Y4,CUST0114,LOC001,2024-05-08,3,507.0,1521.0,0,COD,Delivered,2024-05-08
SALE01573,B09NR6G588,CUST0174,LOC020,2024-05-09,1,1199.0,1019.15,15,UPI,Delivered,2024-05-09
SALE01574,B09N6TTHT6,CUST0212,LOC019,2024-05-09,1,89.0,75.65,15,NetBanking,Delivered,2024-05-09
SALE01575,B00NW4UWN6,CUST0213,LOC019,2024-05-09,4,1043.0,3754.8,10,NetBanking,Pending,2024-05-09
SALE01576,B00JBNZPFM,CUST0149,LOC015,2024-05-10,4,6199.0,23556.2,5,COD,Delivered,2024-05-10
SALE01577,B07DGD4Z4C,CUST0194,LOC015,2024-05-10,4,3499.0,13296.2,5,Card,Delivered,2024-05-10
SALE01578,B0085IATT6,CUST0087,LOC001,2024-05-10,1,899.0,719.2,20,UPI,Delivered,2024-05-10
SALE01579,B00TI8E7BI,CUST0009,LOC015,2024-05-11,4,2695.0,10241.0,5,UPI,Returned,2024-05-11
SALE01580,B0BCKJJN8R,CUST0129,LOC016,2024-05-11,4,3599.0,12236.6,15,Card,Delivered,2024-05-11
SALE01581,B09VGKFM7Y,CUST0323,LOC001,2024-05-11,1,219.0,197.1,10,Card,Delivered,2024-05-11
SALE01582,B09SFRNKSR,CUST0160,LOC002,2024-05-12,3,298.0,715.2,20,NetBanking,Returned,2024-05-12
SALE01583,B0B4F1YC3J,CUST0309,LOC006,2024-05-12,3,13999.0,41997.0,0,UPI,Delivered,2024-05-12
SALE01584,B09H39KTTB,CUST0309,LOC002,2024-05-12,5,213.0,905.25,15,Card,Delivered,2024-05-12
SALE01585,B09Q8HMKZX,CUST0313,LOC010,2024-05-13,3,263.0,749.55,5,UPI,Delivered,2024-05-13
SALE01586,B08W56G1K9,CUST0165,LOC006,2024-05-13,5,99.0,445.5,10,NetBanking,Delivered,2024-05-13
SALE01587,B09NHVCHS9,CUST0331,LOC001,2024-05-13,1,59.0,50.15,15,COD,Delivered,2024-05-13
SALE01588,B09YDFKJF8,CUST0245,LOC007,2024-05-14,4,1324.0,4766.4,10,NetBanking,Delivered,2024-05-14
SALE01589,B00NH11KIK,CUST0463,LOC015,2024-05-14,4,209.0,710.6,15,COD,Delivered,2024-05-14
SALE01590,B0B1MDZV9C,CUST0499,LOC016,2024-05-14,1,2286.0,1943.1,15,NetBanking,Delivered,2024-05-14
SALE01591,B09DSQXCM8,CUST0451,LOC002,2024-05-14,1,299.0,284.05,5,NetBanking,Delivered,2024-05-14
SALE01592,B08H21B6V7,CUST0172,LOC020,2024-05-15,1,2599.0,2599.0,0,COD,Delivered,2024-05-15
SALE01593,B093QCY6YJ,CUST0068,LOC002,2024-05-15,5,290.0,1160.0,20,Card,Delivered,2024-05-15
SALE01594,B09RX1FK54,CUST0084,LOC018,2024-05-15,3,399.0,1137.15,5,COD,Delivered,2024-05-15
SALE01595,B08CNLYKW5,CUST0092,LOC014,2024-05-16,2,1699.0,3398.0,0,COD,Delivered,2024-05-16
SALE01596,B01F25X6RQ,CUST0405,LOC009,2024-05-16,4,499.0,1796.4,10,COD,Delivered,2024-05-16
SALE01597,B01N6LU1VF,CUST0099,LOC001,2024-05-16,3,579.0,1389.6,20,NetBanking,Delivered,2024-05-16
SALE01598,B01F262EUU,CUST0497,LOC011,2024-05-17,1,949.0,949.0,0,Card,Delivered,2024-05-17
SALE01599,B09T3KB6JZ,CUST0293,LOC003,2024-05-17,5,18990.0,94950.0,0,NetBanking,Delivered,2024-05-17
SALE01600,B08TV2P1N8,CUST0117,LOC002,2024-05-17,3,1399.0,3357.6,20,Card,Delivered,2024-05-17
SALE01601,B00GG59HU2,CUST0455,LOC007,2024-05-18,5,467.0,1984.75,15,NetBanking,Delivered,2024-05-18
SALE01602,B09L8DSSFH,CUST0138,LOC001,2024-05-18,4,399.0,1516.2,5,Card,Delivered,2024-05-18
SALE01603,B07K19NYZ8,CUST0324,LOC001,2024-05-18,4,2320.0,7424.0,20,NetBanking,Delivered,2024-05-18
SALE01604,B07GNC2592,CUST0071,LOC008,2024-05-19,3,599.0,1617.3,10,Card,Delivered,2024-05-19
SALE01605,B08S74GTBT,CUST0270,LOC017,2024-05-19,3,799.0,2157.3,10,NetBanking,Delivered,2024-05-19
SALE01606,B07BKSSDR2,CUST0459,LOC017,2024-05-19,1,899.0,899.0,0,Card,Delivered,2024-05-19
SALE01607,B09MY4W73Q,CUST0413,LOC018,2024-05-19,1,474.0,379.2,20,COD,Delivered,2024-05-19
SALE01608,B07GVGTSLN,CUST0450,LOC003,2024-05-20,5,325.0,1381.25,15,NetBanking,Pending,2024-05-20
SALE01609,B08K4RDQ71,CUST0017,LOC011,2024-05-20,5,349.0,1570.5,10,NetBanking,Delivered,2024-05-20
SALE01610,B09NFSHCWN,CUST0357,LOC010,2024-05-20,2,1149.0,1838.4,20,COD,Delivered,2024-05-20
SALE01611,B09RZS1NQT,CUST0248,LOC012,2024-05-21,1,199.0,179.1,10,NetBanking,Returned,2024-05-21
SALE01612,B014SZO90Y,CUST0426,LOC013,2024-05-21,2,266.0,425.6,20,UPI,Delivered,2024-05-21
SALE01613,B08VB34KJ1,CUST0266,LOC012,2024-05-21,1,15490.0,15490.0,0,UPI,Delivered,2024-05-21
SALE01614,B00HVXS7WC,CUST0040,LOC009,2024-05-22,1,1999.0,1799.1,10,COD,Delivered,2024-05-22
SALE01615,B08VRMK55F,CUST0062,LOC012,2024-05-22,5,399.0,1995.0,0,COD,Delivered,2024-05-22
SALE01616,B08H5L8V1L,CUST0347,LOC008,2024-05-22,3,379.0,966.45,15,COD,Delivered,2024-05-22
SALE01617,B07WJXCTG9,CUST0277,LOC006,2024-05-23,1,699.0,594.15,15,Card,Delivered,2024-05-23
SALE01618,B0B4F4QZ1H,CUST0324,LOC001,2024-05-23,5,13999.0,55996.0,20,NetBanking,Delivered,2024-05-23
SALE01619,B09VGS66FV,CUST0340,LOC015,2024-05-23,1,1349.0,1079.2,20,Card,Delivered,2024-05-23
SALE01620,B08VFF6JQ8,CUST0477,LOC019,2024-05-24,4,1219.0,4144.6,15,NetBanking,Returned,2024-05-24
SALE01621,B0762HXMTF,CUST0367,LOC006,2024-05-24,2,1799.0,2878.4,20,COD,Pending,2024-05-24
SALE01622,B005LJQMZC,CUST0262,LOC003,2024-05-24,5,486.0,1944.0,20,Card,Delivered,2024-05-24
SALE01623,B07TTSS5MP,CUST0137,LOC009,2024-05-25,2,1799.0,2878.4,20,COD,Delivered,2024-05-25
SALE01624,B08ZJDWTJ1,CUST0145,LOC006,2024-05-25,2,4098.0,8196.0,0,UPI,Delivered,2024-05-25
SALE01625,B07MDRGHWQ,CUST0246,LOC001,2024-05-25,4,5699.0,19376.6,15,Card,Delivered,2024-05-25
SALE01626,B07LDPLSZC,CUST0236,LOC002,2024-05-25,2,849.0,1443.3,15,Card,Delivered,2024-05-25
SALE01627,B08ZHYNTM1,CUST0377,LOC007,2024-05-26,1,2899.0,2464.15,15,UPI,Delivered,2024-05-26
SALE01628,B0BJ6P3LSK,CUST0296,LOC018,2024-05-26,3,4999.0,14247.15,5,Card,Delivered,2024-05-26
SALE01629,B07T9FV9YP,CUST0416,LOC003,2024-05-26,2,749.0,1273.3,15,UPI,Delivered,2024-05-26
SALE01630,B09MT6XSFW,CUST0077,LOC013,2024-05-27,4,599.0,2036.6,15,UPI,Delivered,2024-05-27
SALE01631,B07KSMBL2H,CUST0177,LOC020,2024-05-27,2,219.0,416.1,5,NetBanking,Pending,2024-05-27
SALE01632,B08KDBLMQP,CUST0318,LOC016,2024-05-27,4,1290.0,5160.0,0,COD,Delivered,2024-05-27
SALE01633,B01IOZUHRS,CUST0320,LOC019,2024-05-28,2,179.0,358.0,0,NetBanking,Pending,2024-05-28
SALE01634,B09VL9KFDB,CUST0354,LOC019,2024-05-28,3,2399.0,6117.45,15,Card,Delivered,2024-05-28
SALE01635,B0B31BYXQQ,CUST0011,LOC017,2024-05-28,5,1399.0,5945.75,15,UPI,Delivered,2024-05-28
SALE01636,B09C6HXFC1,CUST0488,LOC012,2024-05-29,1,970.0,873.0,10,COD,Delivered,2024-05-29
SALE01637,B0B65MJ45G,CUST0201,LOC016,2024-05-29,5,139.0,660.25,5,Card,Delivered,2024-05-29
SALE01638,B09PLD9TCD,CUST0258,LOC007,2024-05-29,3,26999.0,76947.15,5,NetBanking,Delivered,2024-05-29
SALE01639,B09VGS66FV,CUST0449,LOC007,2024-05-30,3,1349.0,3439.95,15,Card,Delivered,2024-05-30
SALE01640,B085DTN6R2,CUST0240,LOC011,2024-05-30,1,350.0,315.0,10,Card,Delivered,2024-05-30
SALE01641,B076VQS87V,CUST0294,LOC002,2024-05-30,3,457.0,1096.8,20,COD,Delivered,2024-05-30
SALE01642,B086PXQ2R4,CUST0148,LOC001,2024-05-30,1,165.0,148.5,10,UPI,Delivered,2024-05-30
SALE01643,B09YV463SW,CUST0128,LOC019,2024-05-31,1,1499.0,1499.0,0,COD,Delivered,2024-05-31
SALE01644,B09QS9CWLV,CUST0371,LOC009,2024-05-31,4,12999.0,44196.6,15,UPI,Delivered,2024-05-31
SALE01645,B08G43CCLC,CUST0477,LOC001,2024-05-31,5,218.0,981.0,10,NetBanking,Delivered,2024-05-31
SALE01646,B0B4DT8MKT,CUST0219,LOC016,2024-06-01,4,348.0,1113.6,20,COD,Delivered,2024-06-01
SALE01647,B0B61DSF17,CUST0029,LOC003,2024-06-01,5,199.0,796.0,20,UPI,Delivered,2024-06-01
SALE01648,B008QS9J6Y,CUST0349,LOC005,2024-06-01,5,1990.0,8955.0,10,UPI,Delivered,2024-06-01
SALE01649,B0756K5DYZ,CUST0216,LOC010,2024-06-02,3,3249.0,9747.0,0,UPI,Delivered,2024-06-02
SALE01650,B08TTRVWKY,CUST0041,LOC013,2024-06-02,1,1099.0,879.2,20,NetBanking,Delivered,2024-06-02
SALE01651,B00MUTWLW4,CUST0117,LOC019,2024-06-02,1,2595.0,2205.75,15,COD,Delivered,2024-06-02
SALE01652,B07W7Z6DVL,CUST0206,LOC012,2024-06-03,4,1499.0,5996.0,0,NetBanking,Delivered,2024-06-03
SALE01653,B07G147SZD,CUST0236,LOC009,2024-06-03,2,2699.0,4858.2,10,Card,Returned,2024-06-03
SALE01654,B099PR2GQJ,CUST0489,LOC019,2024-06-03,2,649.0,1298.0,0,COD,Delivered,2024-06-03
SALE01655,B0756KCV5K,CUST0060,LOC006,2024-06-04,4,3180.0,12720.0,0,NetBanking,Delivered,2024-06-04
SALE01656,B09W5XR9RT,CUST0072,LOC007,2024-06-04,4,970.0,3880.0,0,UPI,Delivered,2024-06-04
SALE01657,B0B53QLB9H,CUST0344,LOC012,2024-06-04,5,1299.0,5520.75,15,COD,Delivered,2024-06-04
